meeting_date,item_id,item_title,member,vote
2015-10-19,14743,"Consideration of adoption of a Proposed Ordinance to amend Chapter 2, Administration, of the Code of the Town of Vienna, Adding a New Article 7 and New Sections 2-69 to 2-71 to Establish Procedures for the Disposition and Disposal of Property Seized by the Police in Accordance with Virginia Code Section 15.2-1719 (1950 as amended).",Howard J. Springsteen,Aye
2015-10-19,14743,"Consideration of adoption of a Proposed Ordinance to amend Chapter 2, Administration, of the Code of the Town of Vienna, Adding a New Article 7 and New Sections 2-69 to 2-71 to Establish Procedures for the Disposition and Disposal of Property Seized by the Police in Accordance with Virginia Code Section 15.2-1719 (1950 as amended).",Carey J. Sienicki,Aye
2015-10-19,14743,"Consideration of adoption of a Proposed Ordinance to amend Chapter 2, Administration, of the Code of the Town of Vienna, Adding a New Article 7 and New Sections 2-69 to 2-71 to Establish Procedures for the Disposition and Disposal of Property Seized by the Police in Accordance with Virginia Code Section 15.2-1719 (1950 as amended).",Tara Bloch,Aye
2015-09-28,14704,"Request For Approval of Fall Contractors for Parks and Recreation Classes through December 31, 2015 In Excess of $20,000 per Terms and Conditions of RFP 15-01.",Linda Colbert,Aye
2015-09-28,14704,"Request For Approval of Fall Contractors for Parks and Recreation Classes through December 31, 2015 In Excess of $20,000 per Terms and Conditions of RFP 15-01.",Edythe Frankel Kelleher,Aye
2015-09-28,14704,"Request For Approval of Fall Contractors for Parks and Recreation Classes through December 31, 2015 In Excess of $20,000 per Terms and Conditions of RFP 15-01.",Pasha Majdi,Aye
2015-09-28,14704,"Request For Approval of Fall Contractors for Parks and Recreation Classes through December 31, 2015 In Excess of $20,000 per Terms and Conditions of RFP 15-01.",Laurie DiRocco,Aye
2015-09-28,14704,"Request For Approval of Fall Contractors for Parks and Recreation Classes through December 31, 2015 In Excess of $20,000 per Terms and Conditions of RFP 15-01.",Howard J. Springsteen,Aye
2015-09-28,14704,"Request For Approval of Fall Contractors for Parks and Recreation Classes through December 31, 2015 In Excess of $20,000 per Terms and Conditions of RFP 15-01.",Carey J. Sienicki,Aye
2015-09-28,14704,"Request For Approval of Fall Contractors for Parks and Recreation Classes through December 31, 2015 In Excess of $20,000 per Terms and Conditions of RFP 15-01.",Tara Bloch,Aye
2015-09-28,14716,Request to ride Aepa/Fairfax County Contract (Aepa Ifb #012c) #4400002721 for Replacement of the Synthetic Turf at Waters Field.,Linda Colbert,Aye
2015-09-28,14716,Request to ride Aepa/Fairfax County Contract (Aepa Ifb #012c) #4400002721 for Replacement of the Synthetic Turf at Waters Field.,Edythe Frankel Kelleher,Aye
2015-09-28,14716,Request to ride Aepa/Fairfax County Contract (Aepa Ifb #012c) #4400002721 for Replacement of the Synthetic Turf at Waters Field.,Pasha Majdi,Aye
2015-09-28,14716,Request to ride Aepa/Fairfax County Contract (Aepa Ifb #012c) #4400002721 for Replacement of the Synthetic Turf at Waters Field.,Laurie DiRocco,Aye
2015-09-28,14716,Request to ride Aepa/Fairfax County Contract (Aepa Ifb #012c) #4400002721 for Replacement of the Synthetic Turf at Waters Field.,Howard J. Springsteen,Aye
2015-09-28,14716,Request to ride Aepa/Fairfax County Contract (Aepa Ifb #012c) #4400002721 for Replacement of the Synthetic Turf at Waters Field.,Carey J. Sienicki,Aye
2015-09-28,14716,Request to ride Aepa/Fairfax County Contract (Aepa Ifb #012c) #4400002721 for Replacement of the Synthetic Turf at Waters Field.,Tara Bloch,Aye
2015-09-28,14712,Approval of Capital Improvement Plan Through 2034.,Linda Colbert,Aye
2015-09-28,14712,Approval of Capital Improvement Plan Through 2034.,Edythe Frankel Kelleher,Aye
2015-09-28,14712,Approval of Capital Improvement Plan Through 2034.,Pasha Majdi,Aye
2015-09-28,14712,Approval of Capital Improvement Plan Through 2034.,Laurie DiRocco,Aye
2015-09-28,14712,Approval of Capital Improvement Plan Through 2034.,Howard J. Springsteen,Aye
2015-09-28,14712,Approval of Capital Improvement Plan Through 2034.,Carey J. Sienicki,Aye
2015-09-28,14712,Approval of Capital Improvement Plan Through 2034.,Tara Bloch,Aye
2015-09-28,14713,Memorandum of Understanding between the Town of Vienna and Faith Baptist Church.,Linda Colbert,Aye
2015-09-28,14713,Memorandum of Understanding between the Town of Vienna and Faith Baptist Church.,Edythe Frankel Kelleher,Aye
2015-09-28,14713,Memorandum of Understanding between the Town of Vienna and Faith Baptist Church.,Pasha Majdi,Aye
2015-09-28,14713,Memorandum of Understanding between the Town of Vienna and Faith Baptist Church.,Laurie DiRocco,Aye
2015-09-28,14713,Memorandum of Understanding between the Town of Vienna and Faith Baptist Church.,Howard J. Springsteen,Aye
2015-09-28,14713,Memorandum of Understanding between the Town of Vienna and Faith Baptist Church.,Carey J. Sienicki,Aye
2015-09-28,14713,Memorandum of Understanding between the Town of Vienna and Faith Baptist Church.,Tara Bloch,Aye
2015-09-28,14714,"Consideration of a Proposed Ordinance and request to Advertise an Intent to Adopt to Amend Chapter 2, Administration, of the Code of the Town of Vienna, Adding a New Article 7 and New Sections 2-69 to 2-71 to Establish Procedures for the Disposition and Disposal of Property Seized by the Police in Accordance with Virginia Code Section 15.2-1719 (1950 as amended).",Linda Colbert,Aye
2015-09-28,14714,"Consideration of a Proposed Ordinance and request to Advertise an Intent to Adopt to Amend Chapter 2, Administration, of the Code of the Town of Vienna, Adding a New Article 7 and New Sections 2-69 to 2-71 to Establish Procedures for the Disposition and Disposal of Property Seized by the Police in Accordance with Virginia Code Section 15.2-1719 (1950 as amended).",Edythe Frankel Kelleher,Aye
2015-09-28,14714,"Consideration of a Proposed Ordinance and request to Advertise an Intent to Adopt to Amend Chapter 2, Administration, of the Code of the Town of Vienna, Adding a New Article 7 and New Sections 2-69 to 2-71 to Establish Procedures for the Disposition and Disposal of Property Seized by the Police in Accordance with Virginia Code Section 15.2-1719 (1950 as amended).",Pasha Majdi,Nay
2015-09-28,14714,"Consideration of a Proposed Ordinance and request to Advertise an Intent to Adopt to Amend Chapter 2, Administration, of the Code of the Town of Vienna, Adding a New Article 7 and New Sections 2-69 to 2-71 to Establish Procedures for the Disposition and Disposal of Property Seized by the Police in Accordance with Virginia Code Section 15.2-1719 (1950 as amended).",Laurie DiRocco,Aye
2015-09-28,14714,"Consideration of a Proposed Ordinance and request to Advertise an Intent to Adopt to Amend Chapter 2, Administration, of the Code of the Town of Vienna, Adding a New Article 7 and New Sections 2-69 to 2-71 to Establish Procedures for the Disposition and Disposal of Property Seized by the Police in Accordance with Virginia Code Section 15.2-1719 (1950 as amended).",Howard J. Springsteen,Aye
2015-09-28,14714,"Consideration of a Proposed Ordinance and request to Advertise an Intent to Adopt to Amend Chapter 2, Administration, of the Code of the Town of Vienna, Adding a New Article 7 and New Sections 2-69 to 2-71 to Establish Procedures for the Disposition and Disposal of Property Seized by the Police in Accordance with Virginia Code Section 15.2-1719 (1950 as amended).",Carey J. Sienicki,Aye
2015-09-28,14714,"Consideration of a Proposed Ordinance and request to Advertise an Intent to Adopt to Amend Chapter 2, Administration, of the Code of the Town of Vienna, Adding a New Article 7 and New Sections 2-69 to 2-71 to Establish Procedures for the Disposition and Disposal of Property Seized by the Police in Accordance with Virginia Code Section 15.2-1719 (1950 as amended).",Tara Bloch,Aye
2015-09-28,14703,Request to review and accept the Public Infrastructure Manual,Linda Colbert,Aye
2015-09-28,14703,Request to review and accept the Public Infrastructure Manual,Edythe Frankel Kelleher,Aye
2015-09-28,14703,Request to review and accept the Public Infrastructure Manual,Pasha Majdi,Aye
2015-09-28,14703,Request to review and accept the Public Infrastructure Manual,Laurie DiRocco,Aye
2015-09-28,14703,Request to review and accept the Public Infrastructure Manual,Howard J. Springsteen,Aye
2015-09-28,14703,Request to review and accept the Public Infrastructure Manual,Carey J. Sienicki,Aye
2015-09-28,14703,Request to review and accept the Public Infrastructure Manual,Tara Bloch,Aye
2015-09-28,14705,"Award alteration of Town Hall rear parking lot engineering contract to Urban, Ltd.",Linda Colbert,Aye
2015-09-28,14705,"Award alteration of Town Hall rear parking lot engineering contract to Urban, Ltd.",Edythe Frankel Kelleher,Aye
2015-09-28,14705,"Award alteration of Town Hall rear parking lot engineering contract to Urban, Ltd.",Pasha Majdi,Aye
2015-09-28,14705,"Award alteration of Town Hall rear parking lot engineering contract to Urban, Ltd.",Laurie DiRocco,Aye
2015-09-28,14705,"Award alteration of Town Hall rear parking lot engineering contract to Urban, Ltd.",Howard J. Springsteen,Aye
2015-09-28,14705,"Award alteration of Town Hall rear parking lot engineering contract to Urban, Ltd.",Carey J. Sienicki,Aye
2015-09-28,14705,"Award alteration of Town Hall rear parking lot engineering contract to Urban, Ltd.",Tara Bloch,Aye
2015-09-28,14706,Request to increase funding for Village Green Shopping Center Storm Drainage Design Contract.,Linda Colbert,Aye
2015-09-28,14706,Request to increase funding for Village Green Shopping Center Storm Drainage Design Contract.,Edythe Frankel Kelleher,Aye
2015-09-28,14706,Request to increase funding for Village Green Shopping Center Storm Drainage Design Contract.,Pasha Majdi,Aye
2015-09-28,14706,Request to increase funding for Village Green Shopping Center Storm Drainage Design Contract.,Laurie DiRocco,Aye
2015-09-28,14706,Request to increase funding for Village Green Shopping Center Storm Drainage Design Contract.,Howard J. Springsteen,Aye
2015-09-28,14706,Request to increase funding for Village Green Shopping Center Storm Drainage Design Contract.,Carey J. Sienicki,Aye
2015-09-28,14706,Request to increase funding for Village Green Shopping Center Storm Drainage Design Contract.,Tara Bloch,Aye
2015-09-28,14707,"Approval of IFB 16-05, Janitorial Services for Vienna Town Hall and Vienna Police Department.",Linda Colbert,Aye
2015-09-28,14707,"Approval of IFB 16-05, Janitorial Services for Vienna Town Hall and Vienna Police Department.",Edythe Frankel Kelleher,Aye
2015-09-28,14707,"Approval of IFB 16-05, Janitorial Services for Vienna Town Hall and Vienna Police Department.",Pasha Majdi,Aye
2015-09-28,14707,"Approval of IFB 16-05, Janitorial Services for Vienna Town Hall and Vienna Police Department.",Laurie DiRocco,Aye
2015-09-28,14707,"Approval of IFB 16-05, Janitorial Services for Vienna Town Hall and Vienna Police Department.",Howard J. Springsteen,Aye
2015-09-28,14707,"Approval of IFB 16-05, Janitorial Services for Vienna Town Hall and Vienna Police Department.",Carey J. Sienicki,Aye
2015-09-28,14707,"Approval of IFB 16-05, Janitorial Services for Vienna Town Hall and Vienna Police Department.",Tara Bloch,Aye
2015-09-28,14708,Change Public Works Inspector Position from Part-Time to Full-Time.,Linda Colbert,Aye
2015-09-28,14708,Change Public Works Inspector Position from Part-Time to Full-Time.,Edythe Frankel Kelleher,Aye
2015-09-28,14708,Change Public Works Inspector Position from Part-Time to Full-Time.,Pasha Majdi,Aye
2015-09-28,14708,Change Public Works Inspector Position from Part-Time to Full-Time.,Laurie DiRocco,Aye
2015-09-28,14708,Change Public Works Inspector Position from Part-Time to Full-Time.,Howard J. Springsteen,Aye
2015-09-28,14708,Change Public Works Inspector Position from Part-Time to Full-Time.,Carey J. Sienicki,Aye
2015-09-28,14708,Change Public Works Inspector Position from Part-Time to Full-Time.,Tara Bloch,Aye
2015-09-28,14709,Award On-Call Roadway Maintenance Contract to Sagres Construction.,Linda Colbert,Aye
2015-09-28,14709,Award On-Call Roadway Maintenance Contract to Sagres Construction.,Edythe Frankel Kelleher,Aye
2015-09-28,14709,Award On-Call Roadway Maintenance Contract to Sagres Construction.,Pasha Majdi,Aye
2015-09-28,14709,Award On-Call Roadway Maintenance Contract to Sagres Construction.,Laurie DiRocco,Aye
2015-09-28,14709,Award On-Call Roadway Maintenance Contract to Sagres Construction.,Howard J. Springsteen,Aye
2015-09-28,14709,Award On-Call Roadway Maintenance Contract to Sagres Construction.,Carey J. Sienicki,Aye
2015-09-28,14709,Award On-Call Roadway Maintenance Contract to Sagres Construction.,Tara Bloch,Aye
2015-09-28,14710,"Request approval of spending with Whitman, Requardt and Associates, LLP for Construction Management Support.",Linda Colbert,Aye
2015-09-28,14710,"Request approval of spending with Whitman, Requardt and Associates, LLP for Construction Management Support.",Edythe Frankel Kelleher,Aye
2015-09-28,14710,"Request approval of spending with Whitman, Requardt and Associates, LLP for Construction Management Support.",Pasha Majdi,Aye
2015-09-28,14710,"Request approval of spending with Whitman, Requardt and Associates, LLP for Construction Management Support.",Laurie DiRocco,Aye
2015-09-28,14710,"Request approval of spending with Whitman, Requardt and Associates, LLP for Construction Management Support.",Howard J. Springsteen,Aye
2015-09-28,14710,"Request approval of spending with Whitman, Requardt and Associates, LLP for Construction Management Support.",Carey J. Sienicki,Aye
2015-09-28,14710,"Request approval of spending with Whitman, Requardt and Associates, LLP for Construction Management Support.",Tara Bloch,Aye
2015-09-28,14711,Consideration of Maple Avenue and Park Street Traffic Signal Reconstruction Grant.,Linda Colbert,Aye
2015-09-28,14711,Consideration of Maple Avenue and Park Street Traffic Signal Reconstruction Grant.,Edythe Frankel Kelleher,Aye
2015-09-28,14711,Consideration of Maple Avenue and Park Street Traffic Signal Reconstruction Grant.,Pasha Majdi,Aye
2015-09-28,14711,Consideration of Maple Avenue and Park Street Traffic Signal Reconstruction Grant.,Laurie DiRocco,Aye
2015-09-28,14711,Consideration of Maple Avenue and Park Street Traffic Signal Reconstruction Grant.,Howard J. Springsteen,Aye
2015-09-28,14711,Consideration of Maple Avenue and Park Street Traffic Signal Reconstruction Grant.,Carey J. Sienicki,Aye
2015-09-28,14711,Consideration of Maple Avenue and Park Street Traffic Signal Reconstruction Grant.,Tara Bloch,Aye
2015-09-14,14667,"Minutes of the Regular Council Meeting of August 24, 2015.",Linda Colbert,Aye
2015-09-14,14667,"Minutes of the Regular Council Meeting of August 24, 2015.",Edythe Frankel Kelleher,Aye
2015-09-14,14667,"Minutes of the Regular Council Meeting of August 24, 2015.",Pasha Majdi,Absent
2015-09-14,14667,"Minutes of the Regular Council Meeting of August 24, 2015.",Laurie DiRocco,Aye
2015-09-14,14667,"Minutes of the Regular Council Meeting of August 24, 2015.",Howard J. Springsteen,Aye
2015-09-14,14667,"Minutes of the Regular Council Meeting of August 24, 2015.",Carey J. Sienicki,Aye
2015-09-14,14667,"Minutes of the Regular Council Meeting of August 24, 2015.",Tara Bloch,Aye
